feature_id,timestamp,pod_name,service_name,namespace,scenario_tag,memory_current_mb,memory_limit_mb,memory_ratio_current,memory_avg_5s,memory_avg_10s,memory_avg_30s,memory_slope_5s,memory_slope_10s,memory_slope_30s,memory_std_30s,cpu_current_mcores,cpu_avg_5s,cpu_avg_10s,cpu_avg_30s,cpu_slope_10s,error_rate_current,error_rate_avg_5s,error_rate_avg_30s,error_rate_slope_10s,request_rate_current,request_rate_avg_30s,request_rate_slope_10s,latency_p95_current,latency_p95_avg_30s,latency_p95_slope_10s,restart_count,deployment_age_minutes,recent_deployment_flag
auth-api-7f8d1_133,2026-07-13T09:02:13+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,214.63,512,0.41919921875,211.43400000000003,208.94099999999997,208.41133333333335,-0.3830000000000075,0.9813939393939428,0.20845828698553365,7.15844316215105,212.18,190.87600000000003,194.05100000000002,197.19966666666667,0.6932727272727381,0.0,0.06000000000000001,0.05466666666666667,-0.013212121212121225,95.81,81.77766666666666,1.9780000000000015,125.44,115.08766666666666,1.2339393939393941,0,1573,0
auth-api-7f8d1_134,2026-07-13T09:02:14+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,213.58,512,0.4171484375,211.092,209.98499999999999,208.71733333333333,1.2029999999999703,0.847696969696971,0.21414015572857958,7.177241778025169,196.47,203.122,194.298,195.95966666666666,0.821818181818182,0.07,0.06200000000000001,0.05700000000000002,0.008121212121212121,81.77,81.753,1.1936363636363663,132.88,115.01166666666668,1.7865454545454469,0,1574,0
auth-api-7f8d1_135,2026-07-13T09:02:15+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,209.8,512,0.409765625,210.584,210.308,208.56533333333337,1.318999999999984,0.6099393939393936,0.2600400444938752,7.101506752860237,187.22,204.496,190.78500000000003,196.9776666666667,2.3058787878787936,0.0,0.048,0.05700000000000001,0.0035151515151515167,79.84,81.91766666666668,0.18072727272727332,94.13,113.873,1.4440606060606112,0,1575,0
auth-api-7f8d1_136,2026-07-13T09:02:16+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,216.0,512,0.421875,212.76800000000003,211.88400000000001,209.05066666666667,0.7509999999999721,0.24921212121211667,0.25886540600666863,7.095282518898633,206.84,204.04800000000003,191.748,197.4586666666667,3.609939393939394,0.06,0.052000000000000005,0.05866666666666668,0.0028484848484848493,75.1,81.236,-0.7206666666666649,111.95,114.50233333333334,2.31412121212121,0,1576,0
auth-api-7f8d1_137,2026-07-13T09:02:17+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,220.5,512,0.4306640625,214.902,213.00799999999998,209.53066666666666,1.4160000000000097,0.5442424242424249,0.3123826473859783,7.370530291750329,214.62,203.466,194.282,198.919,4.6929696969696995,0.0,0.026000000000000002,0.05500000000000001,-0.0023636363636363573,73.52,81.10466666666667,-0.9652121212121217,94.67,113.99166666666666,1.7872727272727273,0,1577,0
auth-api-7f8d1_138,2026-07-13T09:02:18+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,186.76,512,0.364765625,209.32799999999997,210.381,209.23366666666666,-4.294000000000018,-0.8860000000000003,0.06988431590656304,8.092473507603492,180.37,197.10399999999998,193.99,197.866,3.2013333333333387,0.0,0.026000000000000002,0.05433333333333334,-0.007575757575757575,97.91,81.775,-0.603757575757574,129.6,114.64633333333335,2.0998181818181814,0,1578,0
auth-api-7f8d1_139,2026-07-13T09:02:19+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,209.67,512,0.40951171875,208.546,209.81900000000002,209.37733333333335,-2.950000000000025,-0.5975151515151533,0.04598442714126123,8.05952335945552,183.51,194.512,198.81700000000004,198.47566666666668,-1.2869696969697046,0.01,0.013999999999999999,0.05466666666666667,-0.008242424242424244,89.81,82.33566666666665,-0.3520000000000007,131.47,115.539,1.3850303030303075,0,1579,0
auth-api-7f8d1_140,2026-07-13T09:02:20+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,201.76,512,0.3940625,206.93800000000002,208.76100000000002,209.42333333333332,-3.9310000000000245,-0.8690303030302919,-0.06521023359288669,8.010187191980892,163.69,189.80599999999998,197.151,197.7243333333333,-4.434121212121223,0.11,0.036,0.05833333333333334,-0.0021818181818181793,65.59,81.605,-0.8841212121212164,133.58,116.48799999999999,0.49593939393939335,0,1580,0
auth-api-7f8d1_141,2026-07-13T09:02:21+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,210.41,512,0.41095703125,205.82,209.294,209.136,-0.5180000000000102,-1.0244848484848534,0.007408231368187675,7.805697565417112,161.27,180.692,192.37000000000003,197.00233333333335,-5.595999999999991,0.18,0.06,0.05766666666666667,0.005212121212121205,76.26,81.26466666666667,-0.7543636363636308,141.05,118.0,1.05169696969697,0,1581,0
auth-api-7f8d1_142,2026-07-13T09:02:22+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,206.37,512,0.40306640625,202.99399999999997,208.948,209.38766666666666,3.9959999999999782,-1.1482424242424214,-0.08158175750834769,7.58007673663884,205.27,178.82199999999997,191.144,196.54933333333335,-3.215030303030307,0.0,0.06,0.05766666666666667,0.007090909090909092,64.14,80.424,-1.9777575757575772,91.84,117.11266666666667,0.2759393939393977,0,1582,0
auth-api-7f8d1_143,2026-07-13T09:02:23+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,218.9,512,0.4275390625,209.42199999999997,209.375,210.089,2.3069999999999893,-0.22660606060605604,-0.09971301446051722,7.448931119804118,176.4,178.028,187.56600000000003,196.56633333333335,-2.6168484848484863,0.26,0.11200000000000002,0.06433333333333334,0.016060606060606053,72.85,80.11,-1.31072727272727,134.94,117.90266666666668,1.6158181818181832,0,1583,0
auth-api-7f8d1_144,2026-07-13T09:02:24+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,196.38,512,0.3835546875,206.76399999999998,207.65500000000003,209.89533333333333,-0.2270000000000056,-0.6550909090909042,-0.24263403781980533,7.731547435483175,172.89,175.904,185.208,195.21733333333336,-2.8237575757575777,0.17,0.14400000000000002,0.07,0.02163636363636363,96.65,80.53433333333334,-0.0032121212121224273,123.61,118.34966666666668,2.718545454545459,0,1584,0
auth-api-7f8d1_145,2026-07-13T09:02:25+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,202.03,512,0.39458984375,206.81799999999998,206.87800000000001,209.445,-2.675000000000003,-0.818909090909092,-0.25444938820912594,7.784700180260749,218.9,186.946,188.37600000000003,194.85233333333335,-0.8518787878787963,0.06,0.13399999999999998,0.06933333333333333,0.015333333333333334,59.86,80.04966666666665,-1.0114545454545465,97.8,118.31100000000002,-0.057515151515145205,0,1585,0
auth-api-7f8d1_146,2026-07-13T09:02:26+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,207.81,512,0.40587890625,206.298,206.05900000000003,209.222,-1.399000000000039,-0.15993939393938889,-0.23013570634038252,7.7305339067077785,197.27,194.146,187.419,195.02966666666669,0.864181818181822,0.0,0.098,0.06933333333333333,0.009030303030303034,63.94,79.812,-1.8709696969696947,102.0,118.67833333333336,-1.460969696969697,0,1586,0
auth-api-7f8d1_147,2026-07-13T09:02:27+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,206.29,512,0.40291015625,206.28199999999998,204.63799999999998,208.6326666666667,-1.3790000000000069,0.8153939393939428,-0.14734149054505458,7.224830714319522,188.76,190.844,184.83300000000003,194.46533333333338,2.7507272727272674,0.0,0.098,0.06933333333333333,-0.000545454545454541,71.17,79.32866666666669,-2.306181818181814,131.02,118.56833333333336,-2.3129090909090984,0,1587,0
auth-api-7f8d1_148,2026-07-13T09:02:28+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,200.03,512,0.39068359375,202.50799999999998,205.965,208.39833333333334,1.155999999999969,-0.6278181818181822,-0.21368854282536293,7.389723565047349,175.8,190.724,184.376,193.34033333333338,1.9604848484848532,0.0,0.046,0.06933333333333333,-0.01012121212121211,83.69,79.64366666666668,-0.4039999999999985,117.51,118.35266666666669,-2.0136969696969738,0,1588,0
auth-api-7f8d1_149,2026-07-13T09:02:29+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,189.31,512,0.36974609375,201.094,203.92899999999997,207.53233333333338,-3.3220000000000116,-1.2892727272727125,-0.28931034482758944,8.047280835821175,178.44,191.834,183.869,192.01166666666668,1.5789696969697002,0.0,0.012,0.06933333333333333,-0.019030303030303026,81.45,79.51866666666666,1.0083636363636348,119.81,118.13666666666668,-1.3178181818181904,0,1589,0
auth-api-7f8d1_150,2026-07-13T09:02:30+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,217.91,512,0.42560546875,204.27,205.544,207.63966666666664,0.32199999999997364,-0.6712727272727267,-0.17299443826474392,8.166629526070837,199.88,188.03,187.488,192.19799999999998,1.107030303030309,0.0,0.0,0.05666666666666667,-0.021151515151515147,72.25,78.92733333333332,0.4055757575757574,95.8,116.59933333333335,-1.649575757575762,0,1590,0
auth-api-7f8d1_151,2026-07-13T09:02:31+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,205.78,512,0.4019140625,203.86399999999998,205.081,207.48999999999998,1.6859999999999944,-0.3340000000000023,-0.16685205784205553,8.15790076107734,192.63,187.102,190.62400000000002,193.61400000000003,-0.3603636363636308,0.26,0.052000000000000005,0.06266666666666668,-0.0030909090909090942,88.11,79.58533333333334,1.298484848484853,111.69,116.01433333333335,-0.15866666666666873,0,1591,0
auth-api-7f8d1_152,2026-07-13T09:02:32+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,200.39,512,0.39138671875,202.684,204.483,206.96466666666666,1.7189999999999812,-0.5039393939393909,-0.15293437152392245,8.088144040692434,229.19,195.18800000000002,193.01600000000002,192.97400000000002,2.7196363636363703,0.14,0.08,0.06733333333333333,-0.004545454545454546,76.0,79.28866666666666,0.5792121212121204,110.11,114.80366666666669,-1.6787272727272755,0,1592,0
auth-api-7f8d1_153,2026-07-13T09:02:33+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,205.7,512,0.4017578125,203.81799999999998,203.16299999999998,207.15966666666665,1.525999999999971,0.5235757575757599,-0.21016017797553438,7.980502742496147,159.13,191.854,191.289,190.96866666666665,-0.2364242424242407,0.0,0.08,0.06733333333333333,0.001999999999999997,87.73,79.531,0.936666666666665,108.92,113.64600000000002,-0.611818181818178,0,1593,0
auth-api-7f8d1_154,2026-07-13T09:02:34+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,207.62,512,0.4055078125,207.48000000000002,204.28700000000003,207.309,-2.0660000000000194,0.31448484848485597,-0.23491212458287586,7.944526352496873,164.18,189.002,190.418,189.97466666666665,-2.941696969696972,0.0,0.08,0.05433333333333333,0.005696969696969696,75.66,79.65533333333333,2.042060606060605,118.94,114.32200000000002,0.5616969696969768,0,1594,0
auth-api-7f8d1_155,2026-07-13T09:02:35+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,221.8,512,0.433203125,208.25799999999998,206.26400000000004,207.81666666666666,3.9269999999999983,1.119272727272732,-0.1465183537263673,8.370845684353785,157.24,180.47400000000002,184.252,187.80433333333335,-2.852606060606061,0.0,0.08,0.05433333333333333,0.004121212121212122,88.32,80.20366666666668,1.6397575757575797,96.38,113.42933333333335,-1.1593939393939339,0,1595,0
auth-api-7f8d1_156,2026-07-13T09:02:36+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,211.62,512,0.4133203125,209.42600000000002,206.64499999999998,208.19599999999997,3.8560000000000043,1.5144848484848519,-0.17423359288098272,8.272937434376226,135.14,168.976,178.039,185.73533333333336,-4.663575757575757,0.02,0.032,0.05466666666666667,0.0003636363636363657,72.51,79.99166666666666,0.3021212121212127,79.01,112.01333333333336,-3.5307272727272734,0,1596,0
auth-api-7f8d1_157,2026-07-13T09:02:37+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,209.98,512,0.4101171875,211.344,207.01399999999998,208.21999999999997,1.2559999999999871,1.672727272727275,-0.15538598442714907,8.277173847186717,176.43,158.42400000000004,176.806,185.307,-4.0366060606060525,0.0,0.004,0.05466666666666667,-0.004727272727272722,62.06,79.08266666666668,-1.227393939393937,125.41,112.42900000000002,-1.1578181818181819,0,1597,0
auth-api-7f8d1_158,2026-07-13T09:02:38+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,210.7,512,0.4115234375,212.344,208.081,208.1423333333333,-0.5660000000000185,1.4081818181818266,-0.10621357063404148,8.241338058137512,159.74,158.546,175.2,184.52200000000002,-5.034545454545444,0.08,0.02,0.05733333333333334,-0.005454545454545452,62.68,78.65233333333335,-1.7780000000000005,147.26,114.21666666666667,1.5742424242424284,0,1598,0
auth-api-7f8d1_159,2026-07-13T09:02:39+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,207.18,512,0.4046484375,212.256,209.868,207.87199999999999,-3.0160000000000284,0.10763636363637188,-0.06312791991101828,8.131069573788748,210.53,167.81599999999997,178.409,187.0316666666667,-2.8914545454545473,0.16,0.052000000000000005,0.06066666666666667,-0.002787878787878779,82.35,78.57633333333334,-1.1503636363636365,127.64,115.69699999999997,3.0288484848484822,0,1599,0
auth-api-7f8d1_160,2026-07-13T09:02:40+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,191.67,512,0.37435546875,206.23000000000002,207.244,207.183,-4.2700000000000236,-0.34884848484847397,-0.13684315906563707,8.601552846975387,181.67,172.702,176.588,187.07566666666668,-1.2821818181818152,0.25,0.10200000000000001,0.06666666666666667,0.0028484848484848393,72.24,77.86333333333332,-1.698424242424243,115.77,116.63400000000001,2.140424242424248,0,1600,0
auth-api-7f8d1_161,2026-07-13T09:02:41+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,216.41,512,0.42267578125,207.18799999999996,208.30700000000002,207.56066666666666,-0.6170000000000374,0.05351515151514573,-0.09181757508342682,8.753424131332181,192.6,184.19400000000002,176.58499999999998,186.52633333333335,0.6606666666666614,0.22,0.142,0.07266666666666667,0.02115151515151514,79.04,77.50699999999999,-0.8181212121212111,110.52,116.59899999999999,1.7829090909090888,0,1601,0
auth-api-7f8d1_162,2026-07-13T09:02:42+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,199.63,512,0.38990234375,205.118,208.231,207.22066666666666,-1.2910000000000172,-0.9475757575757554,-0.12733259176863818,8.85968822263509,196.22,188.152,173.28799999999998,185.816,5.23866666666667,0.0,0.142,0.06833333333333334,0.019939393939393937,71.19,77.31666666666666,-1.0633939393939398,113.02,115.79233333333332,1.4706060606060654,0,1602,0
auth-api-7f8d1_163,2026-07-13T09:02:43+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,206.45,512,0.40322265625,204.26799999999997,208.30599999999998,206.948,0.6499999999999944,-1.213454545454549,-0.08120578420467661,8.748977240719096,180.16,192.236,175.39100000000002,184.74866666666668,4.669636363636363,0.0,0.126,0.06833333333333334,0.011090909090909092,75.39,76.636,-0.23927272727272803,107.11,115.18133333333334,0.7213333333333293,0,1603,0
auth-api-7f8d1_164,2026-07-13T09:02:44+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,216.28,512,0.422421875,206.08800000000002,209.17199999999997,207.038,3.926000000000017,-0.8242424242424283,0.02473859844271103,8.833036108640774,164.7,183.07,175.443,183.68966666666665,3.3390909090909107,0.03,0.1,0.06699999999999999,0.0038787878787878826,81.92,76.641,0.2859393939393913,120.66,114.77399999999999,1.401090909090909,0,1604,0
auth-api-7f8d1_165,2026-07-13T09:02:45+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,213.33,512,0.41666015625,210.42,208.325,207.15566666666663,1.0489999999999764,0.24442424242423716,0.08438042269187959,8.894396796175451,180.82,182.9,177.801,183.47633333333334,2.4188484848484904,0.12,0.074,0.071,0.0012121212121212165,75.83,76.50733333333332,1.2470909090909106,95.4,114.81633333333333,-0.8218181818181771,0,1605,0
auth-api-7f8d1_166,2026-07-13T09:02:46+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,211.43,512,0.41294921875,209.42400000000004,208.30599999999998,207.0033333333333,3.04800000000001,0.6334545454545514,0.17295216907674701,8.776045112469056,143.9,173.15999999999997,178.67700000000002,181.3783333333333,-2.27436363636363,0.36,0.10200000000000001,0.081,0.011515151515151516,63.34,76.11533333333334,0.6243636363636381,112.14,114.82266666666666,-3.2777575757575708,0,1606,0
auth-api-7f8d1_167,2026-07-13T09:02:47+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,217.99,512,0.42576171875,213.096,209.10700000000003,206.91966666666667,1.822999999999964,1.2732727272727387,0.3369143492769707,8.65405405629035,206.31,175.17800000000003,181.66500000000002,181.10133333333334,-0.916909090909085,0.0,0.10200000000000001,0.081,-0.003272727272727274,80.98,76.364,0.3783030303030328,131.36,116.04566666666668,-1.993575757575756,0,1607,0
auth-api-7f8d1_168,2026-07-13T09:02:48+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,215.14,512,0.4201953125,214.834,209.55100000000002,207.86566666666667,0.2379999999999925,1.7085454545454564,0.2509165739710729,7.891945122470886,153.01,169.748,180.992,180.18933333333334,-3.9415757575757597,0.48,0.198,0.097,0.013454545454545448,93.71,76.224,0.6386060606060618,133.41,116.17266666666666,0.7869696969696947,0,1608,0
auth-api-7f8d1_169,2026-07-13T09:02:49+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,226.37,512,0.44212890625,216.852,211.46999999999997,208.42233333333334,2.978999999999979,2.467878787878795,0.3827430478309173,8.582378772945114,205.15,177.838,180.454,180.91066666666666,-0.6546666666666701,0.0,0.192,0.09666666666666666,0.00448484848484848,85.23,76.07133333333333,1.371575757575759,121.31,115.83399999999999,1.7673939393939373,0,1609,0
auth-api-7f8d1_170,2026-07-13T09:02:50+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,216.24,512,0.42234375,217.43400000000003,213.92699999999996,208.905,1.7999999999999823,1.4080606060606202,0.38723248053392134,8.601923902685158,163.16,174.30599999999998,178.603,180.893,-1.516909090909087,0.0,0.16799999999999998,0.093,0.003454545454545451,68.04,76.15299999999999,0.458,114.17,115.18699999999998,1.643757575757581,0,1610,0
auth-api-7f8d1_171,2026-07-13T09:02:51+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,206.16,512,0.40265625,216.38000000000002,212.902,208.76333333333332,-2.2560000000000167,1.1499393939393951,0.3799021134593977,8.611275020069003,180.03,181.53199999999998,177.346,181.51833333333332,-0.5059393939393991,0.0,0.096,0.087,0.003454545454545457,71.27,75.98666666666665,0.22484848484848668,126.25,114.69366666666666,1.848424242424244,0,1611,0
auth-api-7f8d1_172,2026-07-13T09:02:52+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,212.08,512,0.41421875,215.198,214.14700000000002,208.95366666666663,-2.6330000000000253,0.2203030303030307,0.3847942157953219,8.619650958343861,158.12,171.89399999999998,173.536,179.94666666666666,-0.2963636363636338,0.0,0.096,0.08700000000000001,-0.008545454545454537,87.47,76.76433333333333,0.4461818181818219,122.93,115.73,1.8479999999999965,0,1612,0
auth-api-7f8d1_173,2026-07-13T09:02:53+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,218.0,512,0.42578125,215.76999999999998,215.302,208.92366666666663,-2.0900000000000056,-0.08266666666666354,0.5117530589543912,8.585337734940225,187.27,178.746,174.24699999999999,180.30900000000003,0.8943636363636375,0.2,0.04,0.085,-0.00963636363636363,81.16,77.04133333333333,0.4060000000000022,139.31,115.87566666666666,2.22690909090909,0,1613,0
auth-api-7f8d1_174,2026-07-13T09:02:54+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,213.59,512,0.41716796875,213.214,215.033,209.4973333333333,0.654000000000005,-0.11084848484848114,0.4553503893214647,8.28811152456808,155.96,168.90800000000002,173.373,179.74466666666666,-0.7395757575757519,0.0,0.04,0.07933333333333334,-0.022060606060606044,56.74,75.71099999999998,-0.6007878787878788,104.8,115.24866666666667,1.2364848484848525,0,1614,0
auth-api-7f8d1_175,2026-07-13T09:02:55+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,209.34,512,0.4088671875,211.834,214.63400000000001,209.74099999999999,0.78699999999999,-0.5349090909090898,0.4028364849833114,8.167584098128408,196.7,175.61599999999999,174.96099999999998,179.00466666666665,1.0292727272727233,0.18,0.076,0.08333333333333334,-0.018303030303030307,71.28,76.09166666666665,-0.9152727272727273,120.36,116.00066666666666,-0.39696969696969114,0,1615,0
auth-api-7f8d1_176,2026-07-13T09:02:56+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,225.0,512,0.439453125,215.60200000000003,215.99099999999999,210.314,1.7179999999999718,-0.18309090909089673,0.48796440489432197,8.618008250570233,186.6,176.93,179.231,178.649,-0.4066060606060627,0.1,0.096,0.08666666666666668,-0.003636363636363625,75.8,76.48700000000001,-1.7607272727272734,117.73,116.525,-1.3604242424242434,0,1616,0
auth-api-7f8d1_177,2026-07-13T09:02:57+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,213.52,512,0.41703125,215.89000000000001,215.544,210.555,0.2449999999999938,-0.18460606060606435,0.4808965517241327,8.602676708543928,180.54,181.41400000000002,176.65399999999997,178.375,1.4700606060606076,0.0,0.096,0.08666666666666668,-0.015272727272727283,75.31,76.62500000000001,-1.6079393939393913,147.53,117.07533333333335,0.5151515151515097,0,1617,0
auth-api-7f8d1_178,2026-07-13T09:02:58+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,205.57,512,0.40150390625,213.404,214.58700000000005,210.7396666666667,-1.1860000000000284,-0.7555757575757615,0.37614905450500236,8.426614030735509,151.26,174.212,176.47899999999998,177.55700000000004,-1.4913333333333259,0.2,0.096,0.09333333333333335,0.015999999999999997,77.06,76.40400000000001,-0.4423030303030313,98.55,116.44333333333336,-0.34024242424242596,0,1618,0
auth-api-7f8d1_179,2026-07-13T09:02:59+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,218.9,512,0.4275390625,214.46600000000004,213.84,211.72600000000003,-0.031000000000017593,0.26521212121213045,0.2810055617352571,7.514128577277749,223.97,187.814,178.361,179.07466666666667,3.010484848484844,0.0,0.096,0.09333333333333335,0.007757575757575759,70.4,76.03566666666667,-0.0034545454545487045,150.37,117.46200000000002,1.2467878787878781,0,1619,0
auth-api-7f8d1_180,2026-07-13T09:03:00+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,198.06,512,0.3868359375,212.20999999999998,212.02200000000002,211.06433333333334,-4.850000000000035,-0.43551515151515446,0.23548609566183992,7.818601463853672,173.95,183.26399999999998,179.44,178.21033333333335,1.756484848484853,0.0,0.06000000000000001,0.09333333333333335,-0.0004848484848484798,82.2,76.36733333333333,0.11278787878788538,116.06,118.13733333333334,0.13412121212121544,0,1620,0
auth-api-7f8d1_181,2026-07-13T09:03:01+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,229.12,512,0.4475,213.03400000000002,214.31799999999998,211.84233333333336,2.368999999999985,0.1063030303030181,0.3155305895439315,8.413268946599542,176.62,181.268,179.09900000000002,177.67666666666668,1.6420000000000006,0.0,0.04,0.08466666666666668,-0.008727272727272717,74.07,75.89933333333333,-0.17072727272726948,132.91,118.84466666666665,0.722969696969698,0,1621,0
auth-api-7f8d1_182,2026-07-13T09:03:02+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,205.15,512,0.40068359375,211.35999999999999,213.625,212.00099999999995,0.9379999999999722,-0.5429696969696955,0.193372636262506,8.232789509239765,192.36,183.632,182.523,176.449,0.9667272727272794,0.0,0.04,0.08000000000000002,-0.016969696969696975,70.82,75.72666666666667,0.41454545454545716,154.34,120.319,2.1786666666666625,0,1622,0
auth-api-7f8d1_183,2026-07-13T09:03:03+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,200.43,512,0.39146484375,210.33200000000002,211.86800000000002,211.82533333333333,-2.985000000000022,-0.9710303030303008,0.07526585094549308,8.425833728657869,184.93,190.36599999999999,182.28900000000002,177.30900000000003,1.4144848484848553,0.0,0.0,0.08000000000000002,-0.011878787878787872,86.1,75.67233333333334,1.614424242424244,117.81,120.61533333333334,2.3530909090909096,0,1623,0
auth-api-7f8d1_184,2026-07-13T09:03:04+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,221.92,512,0.4334375,210.936,212.70100000000002,212.302,1.9029999999999705,-0.30793939393939046,0.11139043381534543,8.582754722155917,170.89,179.75000000000003,183.782,177.53266666666667,-0.9625454545454558,0.0,0.0,0.08,-0.017696969696969697,77.32,75.72766666666668,0.6475151515151503,123.96,120.78266666666666,0.8229090909090897,0,1624,0
auth-api-7f8d1_185,2026-07-13T09:03:05+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,211.01,512,0.41212890625,213.526,212.86800000000002,211.94233333333335,-1.9450000000000183,-0.6242424242424307,0.16855839822024066,8.39503781319998,172.17,179.394,181.329,178.03033333333332,-0.7347272727272876,0.13,0.026000000000000002,0.08433333333333333,-0.004424242424242425,78.91,75.414,0.48721212121211693,113.74,121.36133333333332,-0.45963636363636273,0,1625,0
auth-api-7f8d1_186,2026-07-13T09:03:06+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,205.03,512,0.40044921875,208.708,210.871,211.72266666666667,1.0339999999999745,-0.2429696969696965,0.12173971078976235,8.489449814971495,219.99,188.068,184.668,180.85866666666664,1.7254545454545518,0.0,0.026000000000000002,0.08366666666666665,-0.0029696969696969625,76.35,75.54199999999999,0.39612121212121026,100.22,122.06833333333331,-2.574727272727273,0,1626,0
auth-api-7f8d1_187,2026-07-13T09:03:07+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,204.86,512,0.4001171875,208.65,210.00500000000002,211.552,-0.8030000000000075,-0.39424242424242023,0.06544605116795865,8.576707591112589,189.16,187.428,185.53,181.283,1.6952727272727417,0.0,0.026000000000000002,0.08366666666666665,-0.006969696969696975,72.29,75.883,0.04424242424242305,142.33,122.6323333333333,-0.19399999999999482,0,1627,0
auth-api-7f8d1_188,2026-07-13T09:03:08+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,204.1,512,0.3986328125,209.38399999999996,209.858,211.33200000000002,-4.179000000000024,-1.0119999999999962,0.01149276974415281,8.683301215551609,184.82,187.406,188.88600000000002,182.119,-0.6281212121212094,0.0,0.026000000000000002,0.08099999999999999,0.0023636363636363633,70.8,76.15366666666667,-0.23563636363636276,122.33,121.8013333333333,-2.1064848484848473,0,1628,0
auth-api-7f8d1_189,2026-07-13T09:03:09+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,202.16,512,0.39484375,205.43200000000002,208.18399999999997,211.16466666666668,-1.8630000000000146,-0.8290909090909026,-0.07631590656285184,8.813466081390235,186.16,190.45999999999998,185.105,181.30666666666667,1.5621212121212102,0.13,0.052000000000000005,0.08,0.007878787878787876,74.0,75.87533333333334,-0.7090909090909089,113.17,121.31899999999997,-1.3521818181818188,0,1629,0
auth-api-7f8d1_190,2026-07-13T09:03:10+00:00,auth-api-7f8d1,auth-api,auth,normal_with_small_noise,212.93,512,0.41587890625,205.81599999999997,209.671,211.87333333333333,1.3099999999999885,-1.245151515151507,-0.1993726362625144,8.010007677181449,170.69,190.164,184.77900000000002,180.9406666666666,0.03218181818180863,0.0,0.026000000000000002,0.07166666666666667,0.004727272727272728,85.36,76.31266666666669,0.1801212121212161,108.56,121.07866666666665,-2.6857575757575716,0,1630,0
